Coding System (Read),Codes,Description,Entity type,Category
Read,U403.00,"[X]Poisoning/exposure, ? intent, to antiparkinson drug",res173: Self-harm (Read codes),diagnostic
Read,U401400,[X]Pois/expos ?intent antiepileptic in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U400600,[X]Pois/exp ?intent nonopioid analges indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U400500,[X]Pois/expos ?intent nonopioid analgesic trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U400200,[X]Pois/exp ?intent nonopioid analges school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U400400,[X]Pois/expos ?intent nonopioid analgesic in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U400300,[X]Pois/exp ?intent nonopioid analges in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U2D7.00,[X]Intent self harm by crash of motor vehicl occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U400z00,[X]Pois/expos ?intent to nonopioid analgesic unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U401300,[X]Pois/exp ?intent antiepileptics in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U400y00,[X]Pois/exp ?intent to nonopioid analgesic other spec place,res173: Self-harm (Read codes),diagnostic
Read,U400700,"[X]Poison/exposure ?intent, to nonopioid analgesic on farm",res173: Self-harm (Read codes),diagnostic
Read,U401200,[X]Pois/expos ?intent nonopioid analgs school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U401.00,"[X]Poisoning/exposure, ? intent, to antiepileptic",res173: Self-harm (Read codes),diagnostic
Read,U401100,[X]Pois/expos ?intent to antiepileptic at res institut,res173: Self-harm (Read codes),diagnostic
Read,U401000,"[X]Poison/exposure ?intent, to antiepileptic at home",res173: Self-harm (Read codes),diagnostic
Read,U401600,[X]Pois/exp ?intent antiepileptic indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U402z00,[X]Pois/expos ?intent to sedative hypnotic unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U402000,"[X]Poison/exposure ?intent, to sedative hypnotic at home",res173: Self-harm (Read codes),diagnostic
Read,U401500,[X]Pois/expos ?intent antiepileptic trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U402.00,"[X]Poisoning/exposure, ? intent, to sedative hypnotic",res173: Self-harm (Read codes),diagnostic
Read,U401700,"[X]Poison/exposure ?intent, to antiepileptic on farm",res173: Self-harm (Read codes),diagnostic
Read,U401z00,[X]Pois/expos ?intent to antiepileptic unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U401y00,[X]Pois/expos ?intent to antiepileptic other spec place,res173: Self-harm (Read codes),diagnostic
Read,U402300,[X]Pois/exp ?intent sedative hypnotic in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U402y00,[X]Pois/exp ?intent to sedative hypnotic other spec place,res173: Self-harm (Read codes),diagnostic
Read,U402200,[X]Pois/exp ?intent sedative hypnotic school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U402100,[X]Pois/expos ?intent to sedative hypnotic at res institut,res173: Self-harm (Read codes),diagnostic
Read,U402700,"[X]Poison/exposure ?intent, to sedative hypnotic on farm",res173: Self-harm (Read codes),diagnostic
Read,U402400,[X]Pois/expos ?intent sedative hypnotic in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U402600,[X]Pois/exp ?intent sedative hypnotic indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U402500,[X]Pois/expos ?intent sedative hypnotic trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U407z00,[X]Pois/expos ?intent to oth autonomic drug unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U404300,[X]Pois/exp ?intent psychotropic drug in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U403500,[X]Pois/expos ?intent antiparkinson drug trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U40By00,[X]Pois/exp ?intent to other gas/vapour other spec place,res173: Self-harm (Read codes),diagnostic
Read,U403400,[X]Pois/expos ?intent antiparkinson drug in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U403100,[X]Pois/expos ?intent to antiparkinson drug at res institut,res173: Self-harm (Read codes),diagnostic
Read,U403300,[X]Pois/exp ?intent antparkinson drug in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U403200,[X]Pois/exp ?intent antparkinson drug school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U403y00,[X]Pois/exp ?intent to antiparkinson drug other spec place,res173: Self-harm (Read codes),diagnostic
Read,U403700,"[X]Poison/exposure ?intent, to antiparkinson drug on farm",res173: Self-harm (Read codes),diagnostic
Read,U403600,[X]Pois/exp ?intent antiparkinson drug indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U404200,[X]Pois/exp ?intent psychotropic drug school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U403z00,[X]Pois/expos ?intent to antiparkinson drug unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U404100,[X]Pois/expos ?intent to psychotropic drug at res institut,res173: Self-harm (Read codes),diagnostic
Read,U404000,"[X]Poison/exposure ?intent, to psychotropic drug at home",res173: Self-harm (Read codes),diagnostic
Read,U404.00,"[X]Poisoning/exposure, ? intent, to psychotropic drug",res173: Self-harm (Read codes),diagnostic
Read,U404500,[X]Pois/expos ?intent psychotropic drug trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U407y00,[X]Pois/exp ?intent to oth autonomic drug other spec place,res173: Self-harm (Read codes),diagnostic
Read,U404400,[X]Pois/expos ?intent psychotropic drug in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U407.00,"[X]Poisoning/exposure, ? intent, to other autonomic drug",res173: Self-harm (Read codes),diagnostic
Read,U404600,[X]Pois/exp ?intent psychotropic drug indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U404z00,[X]Pois/expos ?intent to psychotropic drug unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U404y00,[X]Pois/exp ?intent to psychotropic drug other spec place,res173: Self-harm (Read codes),diagnostic
Read,U404700,"[X]Poison/exposure ?intent, to psychotropic drug on farm",res173: Self-harm (Read codes),diagnostic
Read,U407200,[X]Pois/exp ?intent oth autonom drug school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U407700,"[X]Poison/exposure ?intent, to oth autonomic drug on farm",res173: Self-harm (Read codes),diagnostic
Read,U407100,[X]Pois/expos ?intent to oth autonomic drug at res institut,res173: Self-harm (Read codes),diagnostic
Read,U407000,"[X]Poison/exposure ?intent, to oth autonomic drug at home",res173: Self-harm (Read codes),diagnostic
Read,U407600,[X]Pois/exp ?intent oth autonomic drug indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U407300,[X]Pois/exp ?intent oth autonom drug in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U407500,[X]Pois/expos ?intent oth autonomic drug trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U407400,[X]Pois/expos ?intent oth autonomic drug in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U408400,[X]Pois/expos ?intent oth/unsp drug/medic in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U408.00,"[X]Poison/exposure, ?intent, to other/unspec drug/medicament",res173: Self-harm (Read codes),diagnostic
Read,U409200,[X]Pois/exp ?intent alcohol school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U408000,"[X]Poison/exposure ?intent, to oth/unsp drug/medicam home",res173: Self-harm (Read codes),diagnostic
Read,U408300,[X]Pois/exp ?intent oth/uns drug/med in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U408200,[X]Pois/exp ?intent oth/uns drug/med school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U408100,[X]Pois/expos ?intent to oth/unsp drug/medicam res institut,res173: Self-harm (Read codes),diagnostic
Read,U408700,"[X]Poison/exposure ?intent, to oth/unsp drug/medic on farm",res173: Self-harm (Read codes),diagnostic
Read,U409100,[X]Pois/expos ?intent to alcohol at res institut,res173: Self-harm (Read codes),diagnostic
Read,U408600,[X]Pois/exp ?intent oth/unsp drug/medic indust/construc area,res173: Self-harm (Read codes),diagnostic
Read,U408500,[X]Pois/expos ?intent oth/unsp drug/medic trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U409000,"[X]Poison/exposure ?intent, to alcohol at home",res173: Self-harm (Read codes),diagnostic
Read,U408y00,[X]Pois/exp ?intent to oth/unsp drug/medic other spec place,res173: Self-harm (Read codes),diagnostic
Read,U409.00,"[X]Poisoning/exposure, ? intent, to alcohol",res173: Self-harm (Read codes),diagnostic
Read,U408z00,[X]Pois/expos ?intent to oth/unsp drug/medic unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U40B600,[X]Pois/exp ?intent other gas/vapour indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U409y00,[X]Pois/exp ?intent to alcohol other spec place,res173: Self-harm (Read codes),diagnostic
Read,U409400,[X]Pois/expos ?intent alcohol in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U409300,[X]Pois/exp ?intent alcohol in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U409700,"[X]Poison/exposure ?intent, to alcohol on farm",res173: Self-harm (Read codes),diagnostic
Read,U409500,[X]Pois/expos ?intent alcohol trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U40B700,"[X]Poison/exposure ?intent, to other gas/vapour on farm",res173: Self-harm (Read codes),diagnostic
Read,ZX1M.00,Shooting self,res173: Self-harm (Read codes),diagnostic
Read,U409600,"[X]Poison/exposure, ?intent, alcohol indust/construct area",res173: Self-harm (Read codes),diagnostic
Read,U40B000,"[X]Poison/exposure ?intent, to other gas/vapour at home",res173: Self-harm (Read codes),diagnostic
Read,U40B500,[X]Pois/expos ?intent other gas/vapour trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U40B.00,"[X]Poisoning/exposure, ? intent, to other gas/vapour",res173: Self-harm (Read codes),diagnostic
Read,U409z00,[X]Pois/expos ?intent to alcohol unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U40B400,[X]Pois/expos ?intent other gas/vapour in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U40B100,[X]Pois/expos ?intent to other gas/vapour at res institut,res173: Self-harm (Read codes),diagnostic
Read,U40B300,[X]Pois/exp ?intent other gas/vapour in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U40B200,[X]Pois/exp ?intent other gas/vapour school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U416.00,[X]Hangng strangult+suffocat undet intent indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U40y000,"[X]Poison/exposure ?intent, to unspecif chemical at home",res173: Self-harm (Read codes),diagnostic
Read,U40C200,[X]Pois/exp ?intent pesticide school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U40C100,[X]Pois/expos ?intent to pesticide at res institut,res173: Self-harm (Read codes),diagnostic
Read,U40C000,"[X]Poison/exposure ?intent, to pesticide at home",res173: Self-harm (Read codes),diagnostic
Read,U40C.00,"[X]Poisoning/exposure, ? intent, to pesticide",res173: Self-harm (Read codes),diagnostic
Read,U40C500,[X]Pois/expos ?intent pesticide trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U40y.00,"[X]Poisoning/exposure, ? intent, to unspecif chemical",res173: Self-harm (Read codes),diagnostic
Read,U40C400,[X]Pois/expos ?intent pesticide in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U40C300,[X]Pois/exp ?intent pesticide in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U40Cz00,[X]Pois/expos ?intent to pesticide unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U40C600,"[X]Poison/exposure, ?intent, pesticide indust/construct area",res173: Self-harm (Read codes),diagnostic
Read,U40Cy00,[X]Pois/exp ?intent to pesticide other spec place,res173: Self-harm (Read codes),diagnostic
Read,U40C700,"[X]Poison/exposure ?intent, to pesticide on farm",res173: Self-harm (Read codes),diagnostic
Read,U40y200,[X]Pois/exp ?intent unspecif chemical school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U415.00,[X]Hangng strangulat+suffocat undet intent trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U40y700,"[X]Poison/exposure ?intent, to unspecif chemical on farm",res173: Self-harm (Read codes),diagnostic
Read,U40y100,[X]Pois/expos ?intent to unspecif chemical at res institut,res173: Self-harm (Read codes),diagnostic
Read,U40y600,[X]Poison/expos ?intent unspec chemic indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U40y300,[X]Pois/exp ?intent unspecif chemical in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U40y500,[X]Pois/expos ?intent unspecif chemical trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U40y400,[X]Pois/expos ?intent unspecif chemical in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U41..00,[X]Hanging strangulation + suffocation undetermined intent,res173: Self-harm (Read codes),diagnostic
Read,U414.00,[X]Hangng strangult+suffocat undet intent occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U40yz00,[X]Pois/expos ?intent to unspecif chemical unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U40yy00,[X]Pois/exp ?intent to unspecif chemical other spec place,res173: Self-harm (Read codes),diagnostic
Read,U413.00,[X]Hangng strangulat+suffocat undet intent sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U410.00,[X]Hanging strangulat+suffocat undet intent occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U412.00,[X]Hang strangl+suffoc undet intent sch oth ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U411.00,[X]Hangng strangulat+suffocat undet intent resident instit'n,res173: Self-harm (Read codes),diagnostic
Read,U417.00,[X]Hanging strangulat+suffocat undet intent occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,ZX13200,Cutting own throat,res173: Self-harm (Read codes),diagnostic
Read,ZX...11,Self-damage,res173: Self-harm (Read codes),diagnostic
Read,ZX...00,Self-harm,res173: Self-harm (Read codes),diagnostic
Read,U41y.00,[X]Hangng strangult+suffoct undet intent occ oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U72..00,[X]Sequel intentn self-harm assault+event of undeterm intent,res173: Self-harm (Read codes),diagnostic
Read,U41z.00,[X]Hangng strangult+suffoct undet intent occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,ZX1..12,SIB - Self-injurious behaviour,res173: Self-harm (Read codes),diagnostic
Read,ZX13100,Cutting own wrists,res173: Self-harm (Read codes),diagnostic
Read,ZX1..11,Self-destructive behaviour,res173: Self-harm (Read codes),diagnostic
Read,ZX1..00,Self-injurious behaviour,res173: Self-harm (Read codes),diagnostic
Read,ZX13.11,Cuts self,res173: Self-harm (Read codes),diagnostic
Read,ZX1..13,Deliberate self-harm,res173: Self-harm (Read codes),diagnostic
Read,ZX13.00,Cutting self,res173: Self-harm (Read codes),diagnostic
Read,ZX1..14,Self-abusive behaviour,res173: Self-harm (Read codes),diagnostic
Read,ZX1J.00,Self-electrocution,res173: Self-harm (Read codes),diagnostic
Read,ZX1L500,Enucleation of own eyes,res173: Self-harm (Read codes),diagnostic
Read,ZX1H100,Self-strangulation,res173: Self-harm (Read codes),diagnostic
Read,ZX1L300,Self-mutilation of penis,res173: Self-harm (Read codes),diagnostic
Read,ZX1L.00,Self-mutilation,res173: Self-harm (Read codes),diagnostic
Read,ZX1L200,Self-mutilation of genitalia,res173: Self-harm (Read codes),diagnostic
Read,ZX1L100,Self-mutilation of hands,res173: Self-harm (Read codes),diagnostic
Read,ZX1L800,Breaking own bones,res173: Self-harm (Read codes),diagnostic
Read,ZX1N.00,Stabbing self,res173: Self-harm (Read codes),diagnostic
Read,ZX1L700,Self-inducing a prolapse,res173: Self-harm (Read codes),diagnostic
Read,ZX1L600,Self-mutilation of ears,res173: Self-harm (Read codes),diagnostic
Read,ZX1LC00,Stripping own skin,res173: Self-harm (Read codes),diagnostic
Read,ZX1L811,Snapping own bones,res173: Self-harm (Read codes),diagnostic
Read,ZX1LB00,Eating own flesh,res173: Self-harm (Read codes),diagnostic
Read,ZX1L900,Pulling own teeth out,res173: Self-harm (Read codes),diagnostic
