Coding System (Read),Codes,Description,Entity type,Category
Read,93C4.00,Patient consent given for addition to diabetic regist,res67: Diabetes_Diagnostic_Code,diagnostic
Read,661N400,Diabetes self-management plan review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I3W.00,Diabetic foot examination declined,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AQ000,Unsuitable for diabetes year of care programme,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NiC.00,Did not attend DAFNE diabetes structured education pr,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZRB4.00,Diabetes clinic satisfaction questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180200,Diabetes mellitus in puerperium - baby delivered,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106.11,Diabetic amyotrophy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HTe.00,Referral to diabetes preconception counselling clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,K08yA11,Clinical diabetic nephropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLA.11,Diabetes monitored,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C108z00,Unspecified diabetes mellitus with multiple complicat,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F35z000,Diabetic mononeuritis NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBk.00,O/E - right eye stable treated prolif diabetic retino,res67: Diabetes_Diagnostic_Code,diagnostic
Read,661M400,Diabetes self-management plan agreed,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5K.00,O/E - Left diabetic foot at high risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AX.00,Diabetes: shared care in pregnancy - diabetol and obs,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9h43.00,Excepted from diabetes qual indicators: service unava,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AJz00,Diabetic - poor control NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N4I.00,DNA - Did not attend diabetic clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Cyu2100,[X]Malnutrit-relat diabetes mellitus with other spec,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180400,Diabetes mellitus in pueperium - baby previously deli,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5F.00,O/E - Right diabetic foot at moderate risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NiZ.00,Did not attend diabetes foot screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N1Q.00,Seen in diabetic clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m04.00,Excluded from diabetic retinopathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A500,Malnutritn-relat diabetes melitus wth periph circul c,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10yz00,Diabetes mellitus NOS with other specified manifestat,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBo.00,O/E - sight threatening diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N2d.00,Seen by diabetologist,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLZ.00,Diabetes monitoring admin.NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLH.00,Attended DAFNE diabetes structured education programm,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLD.00,Diabetic patient unsuitable for digital retinal photo,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Lyu2900,"[X]Pre-existing diabetes mellitus, unspecified",res67: Diabetes_Diagnostic_Code,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420800,High risk non proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5J.00,O/E - Left diabetic foot at moderate risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8A12.00,Diabetic crisis monitoring,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C100z00,Diabetes mellitus NOS with no mention of complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,68A7.00,Diabetic retinopathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107.12,Diabetes with gangrene,res67: Diabetes_Diagnostic_Code,diagnostic
Read,1434,H/O: diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hj1.00,Family/carer referral to diabetes structured educatio,res67: Diabetes_Diagnostic_Code,diagnostic
Read,67D8.00,Provision of diabetes clinical summary,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9h4..00,Exception reporting: diabetes quality indicators,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5G.00,O/E - Right diabetic foot at high risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HKE.00,Diabetology D.V. requested,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Af.00,Patient diabetes education review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,K08yA00,Proteinuric diabetic nephropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I57.00,Patient held diabetic record declined,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZRB5.11,DTSQ - Diabetes treatment satisfaction questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBW.00,O/E - right eye diabetic maculopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NiA.00,Did not attend diabetes structured education programm,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AP.00,Diabetes: practice programme,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C105y00,Other specified diabetes mellitus with ophthalmic com,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL2.00,Refuses diabetes monitoring,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10C.00,Diabetes mellitus autosomal dominant,res67: Diabetes_Diagnostic_Code,diagnostic
Read,42WZ.00,Hb. A1C - diabetic control NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A200,Malnutrition-related diabetes mellitus with renal com,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Az.00,High risk of diabetes mellitus annual review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZL22500,Under care of diabetic liaison nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,68A9.00,Diabetic retinopathy screening offered,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AH.00,Diabetic treatment changed,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C103z00,Diabetes mellitus NOS with ketoacidotic coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0D.00,Excluded from diabetic retinopthy screen as learn dis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AQ.00,Diabetes: shared care programme,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBM.00,O/E - diabetic maculopathy absent both eyes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLJ.00,DAFNE diabetes structured education programme complet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AJ100,Brittle diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,14F4.00,H/O: Admission in last year for diabetes foot problem,res67: Diabetes_Diagnostic_Code,diagnostic
Read,13B1.00,Diabetic diet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180000,Diabetes mellitus - unspec whether in pregnancy/puerp,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NND.00,Under care of diabetic foot screener,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AG.00,Diabetic drug side effects,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10M.00,Lipoatrophic diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m07.00,Excluded diabetc retinop screen as under care ophthal,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBV.00,O/E - left eye proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N1i.00,Seen in diabetic foot clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Ab.00,Diabetic foot examination,res67: Diabetes_Diagnostic_Code,diagnostic
Read,679L000,Education in self management of diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N0m.00,Seen in diabetic nurse consultant clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m01.00,Ineligible for diabetic retinopathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,TJ23z00,Adverse reaction to insulins and antidiabetic agents,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10J.00,Insulin autoimmune syndrome,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A100,Malnutrition-related diabetes mellitus with ketoacido,res67: Diabetes_Diagnostic_Code,diagnostic
